gene	COUNT(id)
POC5	14
WTAP	14
SPN	14
SPNS1	14
SLC1A1	14
METTL14	14
NAA40	14
CD48	14
AEN	14
CSTF3	14
TRIM35	14
TRIM4	14
NAA30	14
TENT5C	14
CRTAP	14
AGO1	14
PPP1R7	14
AHDC1	14
RNF141	14
CHCHD3	14
MOSPD1	14
PTCD1	14
ST3GAL3	14
PLPP5	14
PSME2	14
ENSG00000256664_MDM2	14
MTERF1	14
FAM136A	14
IPP	14
CCDC91	14
RNF121	14
FZD3	14
TBC1D2B	14
PSMD5	14
PREP	14
MTOR	14
XRCC6	14
ABCD3	14
FAM168B	14
KIAA0753	14
FAM177A1	14
MKLN1	14
CCNJ	14
STAG3	14
MTFR1	14
SHFL	14
FSCN1	14
AAGAB	14
COA5	14
PACC1	14
ZC3H12C	14
CNPY3	14
PIGS	14
PIGQ	14
CNTROB	14
ABI3	14
MTRF1	14
FAM107B	14
SFSWAP	14
CBWD2	14
SRPRB	14
TSTD2	14
GALNT7	14
RIPK2	14
MYL6	14
GAPDH	14
ITGB3BP	14
RIOK2	14
STARD7	14
GATAD2B	14
WNK1	14
TRMT13	14
MZT1	14
LMTK2	14
RIPOR1	14
WAPL	14
ZBTB40	14
MTA3	14
ZNF841	14
PM20D2	14
OSTF1	14
PIH1D1	14
ACAT2	14
ZNF426	14
WRAP73	14
SGCB	14
UBASH3B	14
PKN1	14
CC2D1B	14
ZNF875	14
TGS1	14
HEXA	14
SUFU	14
POLM	14
ARHGAP18	14
ARHGAP12	14
ARFGEF2	14
ARFGAP3	14
ZNF200	14
GPC5	14
DGKE	14
TUBA4A	14
ZNF407	14
BAG4	14
PCMT1	14
DERL3	14
RXYLT1	14
EBAG9	14
PELP1	14
DHX58	14
TMEM106C	14
SNRPA1	14
APEX2	14
ITFG2	14
ZNF252P	14
TOMM20	14
URGCP	14
DDX47	14
RASSF4	14
AOPEP	14
ZDHHC9	14
LCLAT1	14
HDGF	14
PPM1D	14
RECQL5	14
ARHGAP5	14
RTL10	14
ARPC4	14
USP36	14
NLRX1	14
PTK2	14
TMEM68	14
IGHM_IGHV3-23	14
CDK10	14
ASB3	14
CHSY1	14
RAB33B	14
ATOX1	14
PRPF4B	14
ENSG00000285446	14
YTHDF2	14
DNAJC16	14
ZFYVE1	14
ARHGDIB	14
RNF216P1	14
TMEM267	14
ATP2B1	14
ATP5F1A	14
ZNF28	14
NIPA1	14
DSTN	14
ZNF134	14
ZNF302	14
RBM26	14
REC8	14
ZPR1	14
DKC1	14
NPAT	14
ZNF714	14
FNTA	14
GNPTAB	14
ANGEL1	14
HERPUD2	14
IL9R	14
ZBTB17	14
POLA2	14
VPS52	14
ANAPC7	14
POLD2	14
GLRX3	14
GNPNAT1	14
EPS8	14
DAAM1	14
BTN3A2	14
MED17	14
SENP7	14
ZNF398	14
MRPL35	14
RGS1	14
NUDCD2	14
ZNF512	14
CYBRD1	14
AMDHD2	14
THOC5	14
CYB5R4	14
ALKBH5	14
IMPDH2	14
ALG8	14
ERLIN1	14
EML2	14
PPP1R2	14
ZNF507	14
RNF145	14
GLOD4	14
NCEH1	14
TTN-AS1	14
LDAF1	14
RNF170	14
TUBE1	14
RNF8	14
NT5DC1	14
TJAP1	14
ZFAND1	14
KLF6	14
CD96	14
XAF1	14
IL12RB1	14
ZBTB11	14
NDST1	14
ANKRD13A	14
SEMA6A	14
PCCA	14
TIMM10B	14
PRKRA	14
DAZAP2	14
SLC39A1	14
WDR82	14
KLF8	14
ANKLE1	14
HELQ	14
NDFIP1	14
RNF149	13
CEP120	13
PIK3R4	13
SVIL-AS1	13
FKTN	13
TYMS	13
TAF1A	13
CEP83	13
PLA2G15	13
CDIP1	13
MT-RNR2	13
FLOT2	13
FCHSD1	13
CD101	13
CEP95	13
PKN2	13
MT-CO1	13
MRTFB	13
USP12	13
ITFG1	13
CDCA4	13
FKBP11	13
VPS35	13
SH3RF1	13
TARS3	13
ARF1	13
ANKRD49	13
ANKRD50	13
ANKRD52	13
TOR1A	13
TONSL	13
NSMAF	13
IFNLR1	13
NREP	13
HAUS2	13
APOL2	13
APPBP2	13
PCNA	13
PCYOX1	13
PBXIP1	13
ZNF263	13
USP39	13
GTPBP4	13
NOL10	13
ARPC1A	13
TMEM97	13
NOB1	13
TMEM64	13
PDE7A	13
RAB1A	13
TMEM63A	13
TMEM43	13
TOX	13
TP53	13
ATG16L1	13
ACTR1B	13
WASF2	13
ABHD13	13
USP5	13
PALD1	13
TSC22D2	13
ABL1	13
HTRA2	13
ACAD8	13
HOOK3	13
ACAD9	13
TRMT5	13
TRMT2A	13
TRIM25	13
HERC2	13
ICAM3	13
AFDN	13
AFF4	13
TRIM13	13
AKR1A1	13
ALAD	13
PARVG	13
ALG2	13
ALKBH3	13
TTC31	13
RASA2	13
ANK2	13
GSK3B	13
GRPEL1	13
CCNT1	13
GALNT11	13
C22orf39	13
GET1	13
NAGA	13
NAE1	13
C6orf120	13
PHF20L1	13
GCNT2	13
WIPF2	13
CALM1	13
CAPZB	13
CASP3	13
RIPK1	13
GALNT10	13
THEM4	13
GADD45B	13
GAA	13
FZD6	13
IPPK	13
CCHCR1	13
TBC1D1	13
ZHX2	13
CCNDBP1	13
MTM1	13
ZNF382	13
CCNG1	13
MTIF3	13
INIP	13
C19orf48	13
ATP13A1	13
BCAS3	13
WDR47	13
NKAPD1	13
ATP2A2	13
RDH11	13
GPR183	13
GPR174	13
REEP3	13
B4GALT3	13
TUBA1B	13
RELT	13
GPATCH1	13
GPAM	13
GOLIM4	13
IMPACT	13
GOLGA7	13
GOLGA2P7	13
IKZF4	13
WDR75	13
NDEL1	13
BRAT1	13
BRWD1	13
NCKIPSD	13
BUD31	13
IL7	13
TUBGCP5	13
THUMPD2	13
PLA2G6	13
DDX54	13
SNHG16	13
CLCN6	13
LIN7A	13
SKP1	13
MCM2	13
DENND10	13
ZNF675	13
SRRT	13
COX10-AS1	13
LSG1	13
CLIP4	13
COQ8B	13
COQ7	13
SRSF6	13
LIMS1	13
STK16	13
ENOPH1	13
ERCC5	13
SDHAP1	13
MON1B	13
POGLUT3	13
JMJD1C	13
ENSG00000259768	13
DTYMK	13
SRGAP3	13
SFT2D2	13
LRRC8C	13
UAP1	13
DHX16	13
CXorf38	13
DCAF10	13
DGUOK	13
EIF1	13
CIR1	13
PRKAR1B	13
SDF4	13
KLHL9	13
PRRC2C	13
CLK1	13
PRR13	13
FAM120A	13
PSPH	13
DCUN1D2	13
UQCRC2	13
PSIP1	13
ZFP64	13
PLK1	13
RPLP0	13
CNTNAP1	13
COPS8	13
PPIE	13
SLC46A3	13
COMMD2	13
UQCRB	13
SLC43A1	13
DAXX	13
RTEL1	13
COMMD5	13
RPL5	13
FAM199X	13
ENTPD1_ENSG00000270099	13
FAM53B	13
FAM3C	13
VCPKMT	13
UBE2G2	13
SLC16A3	13
VPS13A	13
SEC13	13
MCUB	13
UNK	13
LCK	13
VAPB	13
EEF1D	13
PPP2R3C	13
ECD	13
FAM111B	13
MPDU1	13
ST3GAL6	13
DTWD2	13
SH2D3C	13
ZSCAN22	13
POLR3F	13
ZSCAN26	13
MAN2C1	13
UHRF1BP1	13
ZNF92	13
ZNF765	13
PRPS1	13
MAPK14	13
ULK4	13
MEMO1	13
MAN1A2	13
SENP2	13
MPRIP	13
ZNF737	13
RPAP1	13
SPC24	13
DNA2	13
KSR1_ENSG00000266728	13
UBE2V2	13
ZNF616	13
SHISA5	13
SMCHD1	13
MAP3K11	13
VDAC1	13
SMARCB1	13
POC1A	13
LAMP1	13
METTL17	13
EXO5	13
SCAMP2	13
POLR3H	13
DPP3	13
MFSD11	13
CHM	13
LINC01806	13
SDCBP	13
FBXL12	13
SRD5A1	13
LRIG2	13
ENSG00000286546	13
EIF2AK4	13
SAMD8	13
UBE2E1	13
SMIM7	13
DIPK1A	13
ZNF506	13
ZNF438	13
CHMP1B	13
ZNF845	13
SCPEP1	13
DMAC2	13
SPG7	12
CYCS	12
ANKRD46	12
C1orf109	12
BTG3	12
THOC1	12
GGPS1	12
CXXC5	12
GDE1	12
ZNF510	12
CTNNAL1	12
NSD3	12
HDHD5	12
ZBP1	12
SPIN3	12
GDAP1	12
METTL26	12
INTS1	12
RFX2	12
ZNF75A	12
ZMAT3	12
PGM2	12
EIF4ENIF1	12
D2HGDH	12
EIF2D	12
PRMT1	12
SEMA4F	12
CYB5RL	12
GET4	12
WDR89	12
ERCC6L	12
ENSG00000273015	12
C16orf87	12
C1orf74	12
LRSAM1	12
ERCC4	12
IFIT5	12
PHACTR1	12
PCCB	12
YDJC	12
C12orf29	12
NSUN6	12
WDR19	12
SORBS2	12
HDAC10	12
PHAX	12
ERC1	12
RHNO1	12
SOCS6	12
YIPF1	12
TTC37	12
SECISBP2	12
SPATS2L	12
PLAA	12
PEX13	12
AP3M2	12
BROX	12
DTD2	12
ATP6V0B	12
KRAS	12
RBM28	12
SAR1B	12
NHLRC3	12
SMPD4BP	12
SMTN	12
GPR160	12
DTNB-AS1	12
SAP18	12
ZNF124	12
ZNF274	12
ARID2	12
NFKB1	12
ZBED1	12
NFATC1	12
SDE2	12
ARHGEF3	12
MAGOHB	12
ZDHHC5	12
ARL6IP1	12
POP4	12
LAMTOR3	12
ATF7	12
POMK	12
ZNF184	12
ASNSD1	12
ASPM	12
DNPEP	12
TMEM50B	12
IGHV1-69D_IGHG3	12
GTF2H3	12
VRK1	12
MAP3K20	12
GPSM2	12
GRPEL2	12
ATG3	12
ZNF606	12
DPP7	12
ZNF143	12
ARMCX5	12
ARMCX2	12
NOL7	12
ENSG00000286129	12
DGCR2	12
ZNF670	12
H2AZ2	12
BMT2	12
DDX10	12
PEX3	12
TNK2	12
GNGT2	12
BLOC1S2	12
PRMT9	12
IL10RB	12
LY9	12
NDUFA5	12
HAUS5	12
EIF4H	12
LATS1	12
ZNF525	12
GMPPA	12
ZMIZ2	12
ENY2	12
MEAF6	12
DCLRE1B	12
NCOA5	12
UNKL	12
DDX27	12
GOLGA1	12
WDR4	12
KLHL42	12
MCCC1	12
UNC45A	12
SUPV3L1	12
GPALPP1	12
NEK1	12
TTC5	12
RBM14	12
SLC7A5	12
TMED4	12
BCCIP	12
KLHL20	12
BCKDHB	12
LZIC	12
RUVBL2	12
SDR39U1	12
ARFGAP2	12
ARF4	12
UTP20	12
BCS1L	12
SNRPD1	12
CSPP1	12
TEX264	12
ANAPC4	12
RPL21	12
UBA3	12
JRK	12
TRIP11	12
PLEKHA2	12
FOS	12
CD99L2	12
STK38	12
CKS1B	12
MSL2	12
STMP1	12
MSANTD4	12
SIRT5	12
FMNL3	12
ISG20L2	12
LIN9	12
FANCF	12
STRAP	12
ACO1	12
STRIP1	12
SFT2D1	12
OSGIN2	12
STX12	12
JTB	12
HMGXB4	12
PTDSS1	12
TRIM6	12
COG8	12
CCM2	12
TATDN3	12
HLA-E	12
UTP4	12
SLC25A26	12
LIG4	12
SLC25A19	12
OAZ2	12
KBTBD2	12
CCT8	12
MKNK1	12
OCLN	12
OFD1	12
STAM2	12
STAP1	12
ADIPOR1	12
OGFOD2	12
OGFOD3	12
KIAA1328	12
MLST8	12
PANK3	12
CDK8	12
TBC1D13	12
CEP97	12
CEP164	12
OTUD7B	12
CGRRF1	12
RPAIN	12
PRDX3	12
SUOX	12
ENSG00000250155	12
PLAGL1	12
HSF2	12
TYW3	12
P4HA2	12
STX16	12
PKP2	12
FCER2	12
ITM2A	12
ENSG00000250519_PANX1	12
RAD51C	12
PRDM10	12
PACS1	12
CETN3	12
TYW1	12
A4GALT	12
LINC00662	12
XPC	12
HROB	12
CHDH	12
RALGDS	12
FASTKD5	12
ZCCHC17	12
SGK1	12
TRUB1	12
CHMP3	12
PRICKLE3	12
FIG4	12
USB1	12
FIBP	12
ZBTB6	12
LINC02245	12
TYMP	12
SYNJ1	12
FHIP1B	12
RPL10A	12
CENPP	12
HTATIP2	12
VPS29	12
ZNF888	12
ZBTB7B	12
PRKCE	12
CLUH	12
FAM13A	12
PSMC5	12
GAS2	12
KHDC4	12
VPS45	12
ZNF484	12
LPIN2	12
EZH1	12
EME1	12
TRA2A	12
SERGEF	12
PMAIP1	12
MIDEAS	12
ENC1	12
ZNF776	12
RPS14	12
MIER2	12
PSMD13	12
ZNF778	12
PIDD1	12
HIVEP1	12
SRFBP1	12
TWF1	12
PIF1	12
ENSG00000267745_SLFN12	12
LEMD3	12
EVI2B	12
GCH1	12
LRRC20	12
GCDH	12
INTS12	12
SEPTIN1	12
TEPSIN	12
MFAP3	12
TPK1	12
GBP3	12
AMOTL1	12
GBP1	12
NUDT15	12
CRCP	12
ELMOD2	12
LRP10	12
RINT1	12
ELP4	12
ZBTB24	12
VLDLR	12
ZNF182	12
AGO3	12
SLC25A39	12
CCDC32	12
TBC1D7	12
NXF1	12
FAM133B	12
COL19A1	12
MTSS1	12
RANBP6	12
MTMR9	12
MTX3	12
SCO1	11
RASAL3	11
ZW10	11
ENSG00000273784	11
EIF4A3	11
PBK	11
HGSNAT	11
SMAD1	11
NRDE2	11
ABI2	11
IFT122	11
ALMS1	11
ARL6IP5	11
ABR	11
RAD9A	11
ABRAXAS1	11
SLC35C1	11
EIF3H	11
WDR13	11
DSN1	11
UBE2Z	11
GUSB	11
AFAP1L2	11
LRRC42	11
UGCG	11
OTUD6B	11
TOR1B	11
WASH8P	11
ARNTL	11
LBH	11
LINC01184	11
GTF2H2	11
NXT2	11
AASDHPPT	11
SLC25A3	11
DOP1A	11
ASB2	11
MAP1S	11
ANK1	11
RBM7	11
HCCS	11
NME6	11
TPCN2	11
RASSF6	11
L3MBTL4	11
AATF	11
UCK2	11
SMAP2	11
SH3BGRL	11
SLC25A38	11
SLC36A1	11
ARPC3	11
MANEA	11
RAB35	11
OARD1	11
ARRB2	11
ZNF749	11
TOM1L2	11
ABCB4	11
P3H2	11
ABCA7	11
WDR24	11
UFL1	11
ELOVL1	11
LIME1	11
GVINP1	11
LIN52	11
SLC25A45	11
PAPSS1	11
LRWD1	11
AHNAK	11
ARHGAP1	11
NPM1P7_CLEC2D	11
DYNC1LI2	11
NPHP4	11
ENSG00000277117	11
SEC22A	11
APOBEC3G	11
ZNF816	11
RAP2B	11
PPM1B	11
RBBP9	11
ACTR6	11
LYRM2	11
RASSF3	11
TRIO	11
VCL	11
ZNF780A	11
LASP1	11
PCNX3	11
TTC26	11
WBP1L	11
PPCS	11
NQO1	11
ENSG00000229180	11
HACD3	11
PPP2R5D	11
IFT88	11
SLF1	11
NSUN4	11
ZNF253	11
UGT2B17	11
ZNF271P	11
ZNF273	11
TNFAIP1	11
TPST1	11
ZBTB41	11
HEATR5A	11
ZBTB5	11
SKA1	11
ZADH2	11
HPCAL1	11
NOP58	11
SERPINH1	11
WDFY2	11
SLC19A2	11
VHL	11
HIGD1A	11
RAC1	11
TPT1	11
AGBL5	11
SLC16A7	11
PRKAG2	11
LRRCC1	11
ZBED4	11
TRNT1	11
ACP1	11
ALG10	11
TRMT61B	11
TOP3B	11
ZNF234	11
SLC35A2	11
ORC5	11
HAUS4	11
TMEM109	11
SNX25	11
FKBP3	11
PIM1	11
MRPS7	11
SPAG9	11
KIFBP	11
PTPN4	11
CWF19L2	11
C1orf52	11
NARF	11
CWC27	11
C21orf91	11
CIAPIN1	11
VPS13D	11
MEIS2	11
C2CD2	11
INPP4A	11
ESCO1	11
TGOLN2	11
C4orf33	11
CILK1	11
CDCA8	11
PDE8A	11
NAAA	11
PSMC2	11
CDCA7	11
RILPL2	11
CDK5RAP1	11
C1GALT1C1	11
GCC2	11
C1GALT1	11
PJA1	11
NCLN	11
MRPL47	11
DBR1	11
TIMM21	11
TIMM17A	11
DAPP1	11
MRPS10	11
STXBP4	11
KLF12	11
CHMP7	11
KLC4	11
C11orf49	11
IMMT	11
SORD	11
NBPF3	11
STXBP3	11
RRP15	11
MPHOSPH8	11
GINS3	11
CYB561A3	11
CHRAC1	11
PSMA5	11
U2AF2	11
CXCR3	11
CAB39L	11
ISG20	11
CECR7	11
TBL2	11
PIEZO2	11
MIIP	11
COPE	11
CCDC186	11
SSBP1	11
STAT5B	11
IPO4	11
CCDC198	11
CCDC69	11
PLSCR3	11
MTA2	11
ZNF440	11
TBC1D10A	11
TAOK2	11
FAM156A	11
COG4	11
COA8	11
MTCH1	11
PTBP2	11
MIS12	11
IRAK2	11
RPL6	11
MTHFR	11
KBTBD8	11
UXS1	11
CCDC126	11
PSMD14	11
GCC1	11
MIGA1	11
CDC5L	11
MFSD4B	11
CREB3	11
STN1	11
CAMK2G	11
MFSD8	11
GATM	11
JMJD4	11
CDC25C	11
PHKG2	11
CDC14A	11
RNF168	11
GAS5	11
PSMC6	11
FOXJ2	11
CASP8	11
CASP8AP2	11
ZNF480	11
SRP19	11
TAF1B	11
VNN2	11
COX4I1	11
PLEKHF2	11
COX10	11
SRSF8	11
SNW1	11
CCT4	11
BORCS5	11
RPA3	11
MAPKAPK3	11
PDLIM1	11
TMEM214	11
WDR48	11
CEP89	11
ZNF133	11
NIFK	11
DLST	11
TMEM184B	11
QARS1	11
FBXO42	11
DIPK2A	11
ATPSCKMT	11
PEG10	11
MRPL20-AS1	11
GPN3	11
AZI2	11
CEP72	11
SYNJ2	11
KNL1	11
NFKBIA	11
CEP70	11
PECAM1	11
WDR54	11
MAU2	11
ZNF567	11
NIP7	11
POLR3B	11
ZNF14	11
ITPR3	11
ZNF431	11
TMEM63B	11
SMC3	11
MRI1	11
SCAMP5	11
SCAMP3	11
FBXW7	11
ATF6B	11
ITM2B	11
NLE1	11
ZNF607	11
NKIRAS1	11
GRK5	11
YWHAE	11
CERS4	11
GRINA	11
KSR1	11
ZNF43	11
GRAP2	11
SBF1	11
ZDHHC24	11
NIPBL-DT	11
UMAD1	11
RCL1	11
PLA1A	11
SNHG29	11
DHX37	11
CEP295	11
DDIAS	11
RPAP2	11
ITGB3	11
FBXO30	11
DDX55	11
DDX50	11
FBXL4	11
SNRPB2	11
BLZF1	11
RTKN	11
PEX5L	11
SUMO3	11
TM2D3	11
FER	11
BICRAL	11
FGD2	11
SUMO1	11
IKZF3	11
CHEK2	11
DDOST	11
PES1	11
NDUFAF7	11
GNAI2	11
BAZ2B	11
DDI2	11
BAIAP2L1	11
MCL1	11
GOT1	11
NDRG3	11
RPL10	11
DECR1	11
TMEM104	11
MCMBP	11
BBS2	11
GNA13	11
FBXO34	11
NEDD4	11
BANK1	11
VAV2	10
PLEKHO2	10
PTPDC1	10
KAT5	10
LINC00996	10
VPS18	10
ITGAV	10
KATNAL1	10
XAB2	10
PARP16	10
MMAA	10
ITM2C	10
VBP1	10
PKNOX1	10
PABIR1	10
OGG1	10
LINC01278	10
RAD1	10
PLCL2	10
PPP2R5E	10
OSBPL7	10
PTGR2	10
PRCC	10
ISY1	10
MOB1B	10
ISCA2	10
PLAGL2	10
WAS	10
MT-ND4	10
MT-RNR1	10
P2RX4	10
PA2G4	10
PIP4K2C	10
LIMK1	10
ITGB1BP1	10
YWHAQ	10
NAALADL2-AS2	10
MKS1	10
NEIL3	10
KLHL36	10
PEX10	10
PCNX1	10
KLHL28	10
LYSMD4	10
WDR26	10
NR2C1	10
KLHL13	10
LYRM1	10
PFKFB2	10
IL10	10
KLHL11	10
RAB5C	10
PGAM1	10
PGBD2	10
IFT140	10
LY6E	10
NDC80	10
LUZP1	10
MECR	10
NCF1C	10
NEIL2	10
NEU3	10
LSM4	10
VIM	10
ZNF18	10
RAB1B	10
KYNU	10
POMP	10
NOA1	10
POP1	10
MAP3K7CL	10
MAP7D3	10
PRPF3	10
NIT2	10
PRPF18	10
IGHD	10
NIPAL3	10
NOM1	10
MAPKAPK5	10
PORCN	10
MAK16	10
NHEJ1	10
NFS1	10
KPNA2	10
ZDHHC4	10
IL4I1	10
ILDR1	10
PSTPIP2	10
ZBTB2	10
ZKSCAN2	10
MGAT2	10
INTS4	10
LRCH4	10
ZKSCAN1	10
MYO1B	10
XXYLT1	10
PSMD11	10
PRKD3	10
ZIK1	10
ICOSLG	10
WBP4	10
NUP85	10
MIPEP	10
PSMD6	10
XRCC3	10
MIR3667HG	10
LHFPL2	10
PLOD3	10
IQGAP3	10
LMF2	10
MZB1	10
ZFC3H1	10
MED6	10
KIAA0930	10
ZFAND3	10
PHAF1	10
IMPDH1	10
INAVA	10
PHB	10
NAT9	10
LRRC47	10
ING3	10
IFIT3	10
WDTC1	10
VPS51	10
LEF1	10
PTRH2	10
PBX3	10
KIF3A	10
NUCB1	10
METTL21A	10
METTL23	10
NADK2	10
KIAA1586	10
LEO1	10
PINX1	10
PAFAH1B2	10
EMC4	10
RNF114	10
ZSCAN21	10
DPY19L4	10
BET1L	10
FRK	10
ZNF394	10
TMBIM4	10
BCKDK	10
BCAT2	10
TMED3	10
RNF103	10
ZNF420	10
BARD1	10
SMAD3	10
BAK1	10
SHQ1	10
USP21	10
RIT1	10
TMEM143	10
ZNF350	10
GARRE1	10
BMPR1A	10
FEN1	10
TCP11L1	10
SH3BP1	10
DNAH17-AS1	10
CACNA1E	10
FAM98A	10
DNAJC15	10
C7orf31	10
RPL17	10
UBXN7	10
C4orf46	10
TGFBRAP1	10
C2orf68	10
DOK1	10
C2orf42	10
DNAJC5	10
DNAJC6	10
DNAJC7	10
THAP9	10
FBXO44	10
URM1	10
FBXW8	10
C12orf75	10
ZNF35	10
DSCC1	10
RIOK1	10
GMNN	10
ASB6	10
GLUD1	10
ASB1	10
ZNF326	10
TMEM70	10
DVL2	10
DYNC2I2	10
ARMT1	10
UBE3C	10
ARMC1	10
RIMKLB	10
GNB4	10
SLC7A6OS	10
ZNF322	10
E2F2	10
TNFRSF14	10
ARHGAP42	10
ARHGAP27	10
ARHGAP26	10
ARHGAP25	10
ASH2L	10
TMEM59	10
TMEM39B	10
ATG2A	10
DSG2	10
TMEM14C	10
AURKB	10
GDI1	10
GEMIN2	10
DTX3	10
GEMIN7	10
ATP6V1D	10
ATP6V1B2	10
GGA1	10
TMEM199	10
DUS4L	10
TMEM219	10
TMEM242	10
TMEM248	10
ZNF335	10
TMEM268	10
RGPD8	10
ATP13A3	10
TCTN1	10
TCHP	10
GPATCH4	10
SNX20	10
SSX2IP	10
SAMD10	10
SORD2P	10
UBAC2	10
UBA6-DT	10
ZNF564	10
RXRB	10
RWDD3	10
RUVBL1	10
CMKLR1	10
COMMD10	10
ZNF761_TPM3P9	10
STEAP3	10
ZNF529	10
STK24	10
RSRP1	10
STOM	10
RSL1D1	10
CHURC1	10
ERCC8	10
COLGALT1	10
SELENOK	10
TCEAL8	10
SCCPDH	10
CTH	10
SEC11C	10
CRYZL1	10
ENSG00000275464	10
SPRYD3	10
UBE2B	10
ZNF7	10
CRLF3	10
CUTC	10
CPSF3	10
SARAF	10
SCARB2	10
UBC	10
ENSG00000284691	10
ENSG00000284906	10
ENSG00000285417	10
ZNF594-DT_RABEP1	10
SRI	10
ZNF711	10
SARM1	10
SUSD3	10
RREB1	10
CES2	10
CCDC88C	10
CD84	10
TAF5	10
TAFAZZIN	10
FAM156B	10
CD244	10
CCT7	10
DHX29	10
CCT3	10
TBC1D17	10
SLC35A4	10
ESAM	10
FAM214A	10
TBL1X	10
FAM219B	10
TBP	10
TBX15	10
DMXL2	10
FAM3A	10
DNAAF10	10
CBL	10
SNHG17	10
CDC42SE1	10
CDC45	10
CDK13	10
ESD	10
ESF1	10
ENSG00000263798_PNPO	10
CEP76	10
ESYT2	10
RPUSD4	10
SNRPD3	10
DENND1A	10
CENPL	10
SNRNP40	10
DENND6A	10
RPS6KB2	10
ZNF808	10
DESI2	10
EXOSC7	10
CDKN1B	10
EXTL3	10
RPS6	10
CDK19	10
E2F3	10
SDHC	10
SLC25A22	10
AP3S1	10
SLC39A11	10
SLC25A6	10
EGR2	10
ACSM3	10
TP53RK	10
RBMXL1	10
HSD17B1-AS1	10
novelGene_ENSG00000287421_AS	10
SLC37A3	10
ACP2	10
GSN	10
ELAVL1	10
SLC37A2	10
GSDMD	10
HSD17B12	10
AP1AR	10
EEF1AKMT3	10
EIF4G3	10
SLC2A8	10
EEA1	10
AP1M1	10
UBOX5	10
GRAP	10
TOLLIP	10
RCN1	10
GTF2E1	10
HELZ2	10
ANAPC10	10
ALS2	10
SLC38A9	10
AHCY	10
TRAPPC13	10
HARS1	10
TREML2	10
AKIRIN1	10
AKIRIN2	10
EIF2S2	10
RASSF7	10
ALG1	10
GUCY1A1	10
RALBP1	10
ADAM15	10
AMMECR1	10
RBM34	10
ZNF225	10
HCP5	10
ADRM1	10
HOMEZ	10
EIF3D	10
TRIM32	10
TRIM34	10
AMZ2	10
RBM42	10
ABTB1	10
EGLN2	10
EIPR1	10
ABCF3	10
HNRNPA0	10
HMOX2	10
AP3S2	10
ABRAXAS2	10
TNIP2	10
SLC45A3	10
APBB1IP	10
ABT1	10
HLA-DRA	10
GPR108	10
HSDL1	10
HLA-DRB5	10
ABHD10	10
TNRC6B	10
TNFSF4	10
ABHD5	10
GPER1	10
TSPYL4	10
TXNDC16	9
KCTD18	9
TAF9	9
MINPP1	9
UBE2L6	9
SNHG14	9
ABCG1	9
CD27	9
AHCYL1	9
MXI1	9
CD200	9
TSNAX	9
SSH1	9
ST6GALNAC4	9
HMGB3	9
TARBP2	9
ADSS2	9
MTFR2	9
FAM169A	9
TRIM27	9
CYB5R3	9
CPNE8	9
CD69	9
KDM4B	9
CDC42EP3	9
RPS16	9
ABCB10	9
MBIP	9
ENPP2	9
RPS13	9
ADGRD1	9
MSI2	9
DHFR	9
CD99	9
CARMIL1	9
POGLUT1	9
ADH5	9
UBE2I	9
MB21D2	9
ENSG00000259772	9
SFXN2	9
MT-CYB	9
MTG1	9
COG7	9
PHYKPL	9
RAMAC	9
SMUG1	9
VPS37C	9
ARHGAP21	9
XRCC4	9
CCDC106	9
DLEU2	9
CCDC141	9
IFT172	9
MVK	9
UNC119B	9
KATNB1	9
SELENOS	9
novelGene_LPCAT1_AS	9
P4HTM	9
CCDC115	9
HARS2	9
UBE2Q2	9
RPL32	9
TSPAN17	9
SNAP47	9
RPL31	9
HDX	9
KPNA3	9
IFT52	9
ZNF597	9
TSPAN12	9
ST3GAL1	9
MTHFD2L	9
MYH10	9
PRIMPOL	9
TATDN2	9
HADH	9
MYEF2	9
CCND3	9
OAZ1	9
AFG3L1P	9
RPL9	9
CCDC43	9
ZNF600	9
ZNF709	9
ENSG00000285976	9
ENTPD5	9
TRIP4	9
KIF20B	9
DCAKD	9
ZNF212	9
SNU13	9
MDH1	9
PSMA6	9
CLN5	9
STC2	9
ZNF543	9
TRPS1	9
HILPDA	9
UBB	9
MCRS1	9
UCKL1	9
TRPM2	9
ACOT13	9
ZNF500	9
DBN1	9
POLD4	9
SNRPE	9
ACOT9	9
SERTAD2	9
CHIC1	9
VPS16	9
STX6	9
RSL24D1	9
DCTN6	9
EP400P1	9
MOCS3	9
RABGGTA	9
CKAP2L	9
EPM2AIP1	9
SERAC1	9
HIRIP3	9
DCTN2	9
CIC	9
ENSG00000268027	9
OTUB1	9
VDAC2	9
PLCG2_ENSG00000261218	9
KLC1_ENSG00000269958	9
RSAD1	9
MPHOSPH10	9
PSMA3	9
KIZ	9
DCLRE1A	9
MRPL18	9
KIF1C	9
DFFA	9
ENSG00000287265	9
POLQ	9
ZDHHC7	9
DESI1	9
MIF4GD	9
RPS6KA3	9
TRMT11	9
SLC37A4	9
PARL	9
COPZ1	9
VPS33B	9
RPS6KA2	9
MRPS35	9
POLR1D	9
TRMO	9
LRRC37A2_NSFP1	9
IFIT1	9
F13A1	9
EOLA1	9
OXLD1	9
MICAL2	9
PRPS2	9
PIP5K1B	9
DENR	9
MCM10	9
DEDD2	9
CEP68	9
ORMDL3	9
USP53	9
ETFDH	9
XBP1	9
KRI1	9
RPUSD1	9
ETS2	9
